"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"perl5.40.0-File-Listing-6.16","perl5.40.0-File-Listing","6.16","","i686-linux","/nix/store/avvz4i46r9ym84d5kjmh4cqsq0vks9hn-perl5.40.0-File-Listing-6.16","['/nix/store/avvz4i46r9ym84d5kjmh4cqsq0vks9hn-perl5.40.0-File-Listing-6.16']","/nix/store/x7llvml7qphs6crqsxd59l9lc8ima8b3-perl5.40.0-File-Listing-6.16.drv","cpe:2.3:a:perl5.40.0-File-Listing:perl5.40.0-File-Listing:6.16:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-File-Listing@6.16","","perl5.40.0-File-Listing","6.16","https://metacpan.org/dist/File-Listing","False","Parse directory listing","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-File-MimeInfo-0.33","perl5.40.0-File-MimeInfo","0.33","","i686-linux","/nix/store/2439hby8g7zxcj3n0xnpcx5zql99vc25-perl5.40.0-File-MimeInfo-0.33","['/nix/store/2439hby8g7zxcj3n0xnpcx5zql99vc25-perl5.40.0-File-MimeInfo-0.33']","/nix/store/14fbw1pm2mzp8h1cvrjzsl1drzzsyzbb-perl5.40.0-File-MimeInfo-0.33.drv","cpe:2.3:a:perl5.40.0-File-MimeInfo:perl5.40.0-File-MimeInfo:0.33:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-File-MimeInfo@0.33","","perl5.40.0-File-MimeInfo","0.33","https://metacpan.org/dist/File-MimeInfo","False","Determine file type from the file name","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-File-MimeInfo-0.33","perl5.40.0-File-MimeInfo","0.33","","x86_64-linux","/nix/store/ds4c38581va644nc7s1kil5kjfbrcr7n-perl5.40.0-File-MimeInfo-0.33","['/nix/store/ds4c38581va644nc7s1kil5kjfbrcr7n-perl5.40.0-File-MimeInfo-0.33']","/nix/store/1z4wjknj5sr94ylgml1119vvh3dlpic2-perl5.40.0-File-MimeInfo-0.33.drv","cpe:2.3:a:perl5.40.0-File-MimeInfo:perl5.40.0-File-MimeInfo:0.33:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-File-MimeInfo@0.33","","perl5.40.0-File-MimeInfo","0.33","https://metacpan.org/dist/File-MimeInfo","False","Determine file type from the file name","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-File-Slurp-9999.32","perl5.40.0-File-Slurp","9999.32","","x86_64-linux","/nix/store/k7nl8lvw5555bk9vdia65xgmdmdl1h4c-perl5.40.0-File-Slurp-9999.32","['/nix/store/k7nl8lvw5555bk9vdia65xgmdmdl1h4c-perl5.40.0-File-Slurp-9999.32']","/nix/store/sdkfw5wzw447c44qx8h1f8ik79rigjr1-perl5.40.0-File-Slurp-9999.32.drv","cpe:2.3:a:perl5.40.0-File-Slurp:perl5.40.0-File-Slurp:9999.32:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-File-Slurp@9999.32","","perl5.40.0-File-Slurp","9999.32","https://metacpan.org/dist/File-Slurp","False","Simple and Efficient Reading/Writing/Modifying of Complete Files","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-HTML-Parser-3.81","perl5.40.0-HTML-Parser","3.81","","i686-linux","/nix/store/npj5cd84ag316pcvki4fbkf8q3a0x0lh-perl5.40.0-HTML-Parser-3.81","['/nix/store/npj5cd84ag316pcvki4fbkf8q3a0x0lh-perl5.40.0-HTML-Parser-3.81']","/nix/store/2gm39r49jk3iv3csn89a4xdm8g9syyb4-perl5.40.0-HTML-Parser-3.81.drv","cpe:2.3:a:perl5.40.0-HTML-Parser:perl5.40.0-HTML-Parser:3.81:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-HTML-Parser@3.81","","perl5.40.0-HTML-Parser","3.81","https://github.com/libwww-perl/HTML-Parser","False","HTML parser class","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-HTML-Parser-3.81","perl5.40.0-HTML-Parser","3.81","","x86_64-linux","/nix/store/cvlrkgdssqr4dpwc2ckjfnvax1vjj8q2-perl5.40.0-HTML-Parser-3.81","['/nix/store/cvlrkgdssqr4dpwc2ckjfnvax1vjj8q2-perl5.40.0-HTML-Parser-3.81']","/nix/store/gb0jynlqc59qbhx4f14p5mhqwd5rf588-perl5.40.0-HTML-Parser-3.81.drv","cpe:2.3:a:perl5.40.0-HTML-Parser:perl5.40.0-HTML-Parser:3.81:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-HTML-Parser@3.81","","perl5.40.0-HTML-Parser","3.81","https://github.com/libwww-perl/HTML-Parser","False","HTML parser class","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-HTML-TagCloud-0.38","perl5.40.0-HTML-TagCloud","0.38","","x86_64-linux","/nix/store/zcphf3r76k8vjd6m89zsdyi7lc7qfnky-perl5.40.0-HTML-TagCloud-0.38","['/nix/store/zcphf3r76k8vjd6m89zsdyi7lc7qfnky-perl5.40.0-HTML-TagCloud-0.38']","/nix/store/nw608jhq5hz0b8fd5fpf0bvxn5biclzl-perl5.40.0-HTML-TagCloud-0.38.drv","cpe:2.3:a:perl5.40.0-HTML-TagCloud:perl5.40.0-HTML-TagCloud:0.38:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-HTML-TagCloud@0.38","","perl5.40.0-HTML-TagCloud","0.38","https://metacpan.org/dist/HTML-TagCloud","False","Generate An HTML Tag Cloud","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-HTML-Tagset-3.20","perl5.40.0-HTML-Tagset","3.20","","x86_64-linux","/nix/store/ks5h25xl3i7cd7ba4444jk2f6rp6vdba-perl5.40.0-HTML-Tagset-3.20","['/nix/store/ks5h25xl3i7cd7ba4444jk2f6rp6vdba-perl5.40.0-HTML-Tagset-3.20']","/nix/store/8qxwnaplwrcv33qbiqbx8fgp8s7km2a7-perl5.40.0-HTML-Tagset-3.20.drv","cpe:2.3:a:perl5.40.0-HTML-Tagset:perl5.40.0-HTML-Tagset:3.20:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-HTML-Tagset@3.20","","perl5.40.0-HTML-Tagset","3.20","https://metacpan.org/dist/HTML-Tagset","False","Data tables useful in parsing HTML","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-HTML-Tagset-3.20","perl5.40.0-HTML-Tagset","3.20","","i686-linux","/nix/store/ciay59n9799fi9shvrcrbykb1s57vp7x-perl5.40.0-HTML-Tagset-3.20","['/nix/store/ciay59n9799fi9shvrcrbykb1s57vp7x-perl5.40.0-HTML-Tagset-3.20']","/nix/store/dhpv5scslrklx8gapz8n63wm88z4jlgi-perl5.40.0-HTML-Tagset-3.20.drv","cpe:2.3:a:perl5.40.0-HTML-Tagset:perl5.40.0-HTML-Tagset:3.20:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-HTML-Tagset@3.20","","perl5.40.0-HTML-Tagset","3.20","https://metacpan.org/dist/HTML-Tagset","False","Data tables useful in parsing HTML","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-HTTP-CookieJar-0.014","perl5.40.0-HTTP-CookieJar","0.014","","x86_64-linux","/nix/store/736j5ax6km15mx1h4qasq62sddb5gvqa-perl5.40.0-HTTP-CookieJar-0.014","['/nix/store/736j5ax6km15mx1h4qasq62sddb5gvqa-perl5.40.0-HTTP-CookieJar-0.014']","/nix/store/0kikhqjfbfhr9pngqpj7fnndfg1zwzkf-perl5.40.0-HTTP-CookieJar-0.014.drv","cpe:2.3:a:perl5.40.0-HTTP-CookieJar:perl5.40.0-HTTP-CookieJar:0.014:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-HTTP-CookieJar@0.014","","perl5.40.0-HTTP-CookieJar","0.014","https://github.com/dagolden/HTTP-CookieJar","False","Minimalist HTTP user agent cookie jar","asl20","Apache-2.0",""
"perl5.40.0-HTTP-CookieJar-0.014","perl5.40.0-HTTP-CookieJar","0.014","","i686-linux","/nix/store/x7iban17ilzdnhiqhxy0cb3pl22nmxxx-perl5.40.0-HTTP-CookieJar-0.014","['/nix/store/x7iban17ilzdnhiqhxy0cb3pl22nmxxx-perl5.40.0-HTTP-CookieJar-0.014']","/nix/store/7rgwc08iadzqv86918p4ay9d8zbzi5l0-perl5.40.0-HTTP-CookieJar-0.014.drv","cpe:2.3:a:perl5.40.0-HTTP-CookieJar:perl5.40.0-HTTP-CookieJar:0.014:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-HTTP-CookieJar@0.014","","perl5.40.0-HTTP-CookieJar","0.014","https://github.com/dagolden/HTTP-CookieJar","False","Minimalist HTTP user agent cookie jar","asl20","Apache-2.0",""
"perl5.40.0-HTTP-Cookies-6.10","perl5.40.0-HTTP-Cookies","6.10","","x86_64-linux","/nix/store/lkwfrwxaxd20y14y211hx4yp6ywky54a-perl5.40.0-HTTP-Cookies-6.10","['/nix/store/lkwfrwxaxd20y14y211hx4yp6ywky54a-perl5.40.0-HTTP-Cookies-6.10']","/nix/store/9i5dh7sxmw8807va2c92a1qssh39piaj-perl5.40.0-HTTP-Cookies-6.10.drv","cpe:2.3:a:perl5.40.0-HTTP-Cookies:perl5.40.0-HTTP-Cookies:6.10:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-HTTP-Cookies@6.10","","perl5.40.0-HTTP-Cookies","6.10","https://github.com/libwww-perl/HTTP-Cookies","False","HTTP cookie jars","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-HTTP-Cookies-6.10","perl5.40.0-HTTP-Cookies","6.10","","i686-linux","/nix/store/35d05qy3y2cmmhnxc3ziw0gkj7wi35zm-perl5.40.0-HTTP-Cookies-6.10","['/nix/store/35d05qy3y2cmmhnxc3ziw0gkj7wi35zm-perl5.40.0-HTTP-Cookies-6.10']","/nix/store/mddpha4hxaf6hdl90aa1cdv03rdq27gq-perl5.40.0-HTTP-Cookies-6.10.drv","cpe:2.3:a:perl5.40.0-HTTP-Cookies:perl5.40.0-HTTP-Cookies:6.10:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-HTTP-Cookies@6.10","","perl5.40.0-HTTP-Cookies","6.10","https://github.com/libwww-perl/HTTP-Cookies","False","HTTP cookie jars","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-HTTP-Daemon-6.16","perl5.40.0-HTTP-Daemon","6.16","","x86_64-linux","/nix/store/lqw30djnqyhrw17r581dipv8lglnqh9s-perl5.40.0-HTTP-Daemon-6.16","['/nix/store/lqw30djnqyhrw17r581dipv8lglnqh9s-perl5.40.0-HTTP-Daemon-6.16']","/nix/store/bsc6rhcn5vmglxvcy9qpxp6kmvg3ccpc-perl5.40.0-HTTP-Daemon-6.16.drv","cpe:2.3:a:perl5.40.0-HTTP-Daemon:perl5.40.0-HTTP-Daemon:6.16:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-HTTP-Daemon@6.16","","perl5.40.0-HTTP-Daemon","6.16","https://github.com/libwww-perl/HTTP-Daemon","False","Simple http server class","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-HTTP-Daemon-6.16","perl5.40.0-HTTP-Daemon","6.16","","i686-linux","/nix/store/dw5f8hvay81hham13q5czwq8pmk80acp-perl5.40.0-HTTP-Daemon-6.16","['/nix/store/dw5f8hvay81hham13q5czwq8pmk80acp-perl5.40.0-HTTP-Daemon-6.16']","/nix/store/ixz5a8g9dywy10igsbzgrmljc105jl5m-perl5.40.0-HTTP-Daemon-6.16.drv","cpe:2.3:a:perl5.40.0-HTTP-Daemon:perl5.40.0-HTTP-Daemon:6.16:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-HTTP-Daemon@6.16","","perl5.40.0-HTTP-Daemon","6.16","https://github.com/libwww-perl/HTTP-Daemon","False","Simple http server class","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-HTTP-Date-6.06","perl5.40.0-HTTP-Date","6.06","","i686-linux","/nix/store/h90l2bnyq30n5cdgvr76p1mgnxngqdp6-perl5.40.0-HTTP-Date-6.06","['/nix/store/h90l2bnyq30n5cdgvr76p1mgnxngqdp6-perl5.40.0-HTTP-Date-6.06']","/nix/store/2k3p0v2i6jisab4p4wb3nzyv527vqhw3-perl5.40.0-HTTP-Date-6.06.drv","cpe:2.3:a:perl5.40.0-HTTP-Date:perl5.40.0-HTTP-Date:6.06:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-HTTP-Date@6.06","","perl5.40.0-HTTP-Date","6.06","https://github.com/libwww-perl/HTTP-Date","False","Date conversion routines","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-HTTP-Date-6.06","perl5.40.0-HTTP-Date","6.06","","x86_64-linux","/nix/store/g4nzg1pm4bml4mi1cqg25p1zz8nr80mn-perl5.40.0-HTTP-Date-6.06","['/nix/store/g4nzg1pm4bml4mi1cqg25p1zz8nr80mn-perl5.40.0-HTTP-Date-6.06']","/nix/store/fij7sic7xybdm5n2i8gz9zh5fay6hyhs-perl5.40.0-HTTP-Date-6.06.drv","cpe:2.3:a:perl5.40.0-HTTP-Date:perl5.40.0-HTTP-Date:6.06:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-HTTP-Date@6.06","","perl5.40.0-HTTP-Date","6.06","https://github.com/libwww-perl/HTTP-Date","False","Date conversion routines","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-HTTP-Message-6.45","perl5.40.0-HTTP-Message","6.45","","i686-linux","/nix/store/vjvbl7iqgmp39wv0g6jxhv3jw98gvmz1-perl5.40.0-HTTP-Message-6.45","['/nix/store/vjvbl7iqgmp39wv0g6jxhv3jw98gvmz1-perl5.40.0-HTTP-Message-6.45']","/nix/store/bkvkiq71mhxpdxnwkjbrd566jjfw9pgr-perl5.40.0-HTTP-Message-6.45.drv","cpe:2.3:a:perl5.40.0-HTTP-Message:perl5.40.0-HTTP-Message:6.45:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-HTTP-Message@6.45","","perl5.40.0-HTTP-Message","6.45","https://github.com/libwww-perl/HTTP-Message","False","HTTP style message (base class)","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-HTTP-Message-6.45","perl5.40.0-HTTP-Message","6.45","","x86_64-linux","/nix/store/25w1ni0gbks3czn8cwyf3wmid7zfny8p-perl5.40.0-HTTP-Message-6.45","['/nix/store/25w1ni0gbks3czn8cwyf3wmid7zfny8p-perl5.40.0-HTTP-Message-6.45']","/nix/store/bzgg8if2bmw393j8lg51wjqn632jrx6a-perl5.40.0-HTTP-Message-6.45.drv","cpe:2.3:a:perl5.40.0-HTTP-Message:perl5.40.0-HTTP-Message:6.45:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-HTTP-Message@6.45","","perl5.40.0-HTTP-Message","6.45","https://github.com/libwww-perl/HTTP-Message","False","HTTP style message (base class)","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-HTTP-Negotiate-6.01","perl5.40.0-HTTP-Negotiate","6.01","","i686-linux","/nix/store/wnc39paf7byj81c5zva07842l1jxxjng-perl5.40.0-HTTP-Negotiate-6.01","['/nix/store/wnc39paf7byj81c5zva07842l1jxxjng-perl5.40.0-HTTP-Negotiate-6.01']","/nix/store/10fsnhs8dl9g9bvdz41xf1pdcdczksrb-perl5.40.0-HTTP-Negotiate-6.01.drv","cpe:2.3:a:perl5.40.0-HTTP-Negotiate:perl5.40.0-HTTP-Negotiate:6.01:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-HTTP-Negotiate@6.01","","perl5.40.0-HTTP-Negotiate","6.01","https://metacpan.org/dist/HTTP-Negotiate","False","Choose a variant to serve","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-HTTP-Negotiate-6.01","perl5.40.0-HTTP-Negotiate","6.01","","x86_64-linux","/nix/store/gm7lawqj582kxkxj0sd3vqsh15z5xfh3-perl5.40.0-HTTP-Negotiate-6.01","['/nix/store/gm7lawqj582kxkxj0sd3vqsh15z5xfh3-perl5.40.0-HTTP-Negotiate-6.01']","/nix/store/l309bshxyhq84hn905dzrj5pzrlk46c6-perl5.40.0-HTTP-Negotiate-6.01.drv","cpe:2.3:a:perl5.40.0-HTTP-Negotiate:perl5.40.0-HTTP-Negotiate:6.01:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-HTTP-Negotiate@6.01","","perl5.40.0-HTTP-Negotiate","6.01","https://metacpan.org/dist/HTTP-Negotiate","False","Choose a variant to serve","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-IO-HTML-1.004","perl5.40.0-IO-HTML","1.004","","i686-linux","/nix/store/hazymc54nvjxaz7lfgswgj8yfh6gk0pv-perl5.40.0-IO-HTML-1.004","['/nix/store/hazymc54nvjxaz7lfgswgj8yfh6gk0pv-perl5.40.0-IO-HTML-1.004']","/nix/store/rwcqcv9wh55p2c6fifmc9imax99xfpp6-perl5.40.0-IO-HTML-1.004.drv","cpe:2.3:a:perl5.40.0-IO-HTML:perl5.40.0-IO-HTML:1.004:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-IO-HTML@1.004","","perl5.40.0-IO-HTML","1.004","https://metacpan.org/dist/IO-HTML","False","Open an HTML file with automatic charset detection","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-IO-HTML-1.004","perl5.40.0-IO-HTML","1.004","","x86_64-linux","/nix/store/2vc3lkx9fascdm8b6flskr4rk41s8yjg-perl5.40.0-IO-HTML-1.004","['/nix/store/2vc3lkx9fascdm8b6flskr4rk41s8yjg-perl5.40.0-IO-HTML-1.004']","/nix/store/y3smi0snhc3ra97q6f6x9c7906rsy3h8-perl5.40.0-IO-HTML-1.004.drv","cpe:2.3:a:perl5.40.0-IO-HTML:perl5.40.0-IO-HTML:1.004:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-IO-HTML@1.004","","perl5.40.0-IO-HTML","1.004","https://metacpan.org/dist/IO-HTML","False","Open an HTML file with automatic charset detection","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-IO-Socket-SSL-2.083","perl5.40.0-IO-Socket-SSL","2.083","","x86_64-linux","/nix/store/a6sih2hs86b2b72nylgbm4lmbjmi666j-perl5.40.0-IO-Socket-SSL-2.083","['/nix/store/a6sih2hs86b2b72nylgbm4lmbjmi666j-perl5.40.0-IO-Socket-SSL-2.083']","/nix/store/cwl61c73wn1h8aa4wmrynp31pywpmwwf-perl5.40.0-IO-Socket-SSL-2.083.drv","cpe:2.3:a:perl5.40.0-IO-Socket-SSL:perl5.40.0-IO-Socket-SSL:2.083:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-IO-Socket-SSL@2.083","","perl5.40.0-IO-Socket-SSL","2.083","https://github.com/noxxi/p5-io-socket-ssl","False","Nearly transparent SSL encapsulation for IO::Socket::INET","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-IO-Stringy-2.113","perl5.40.0-IO-Stringy","2.113","","x86_64-linux","/nix/store/4qnxfvyb5szjgazjp9qg38q5gaysj7k8-perl5.40.0-IO-Stringy-2.113","['/nix/store/4qnxfvyb5szjgazjp9qg38q5gaysj7k8-perl5.40.0-IO-Stringy-2.113']","/nix/store/yj4m7ds25d40gy9z60vw1xnfbirjy07v-perl5.40.0-IO-Stringy-2.113.drv","cpe:2.3:a:perl5.40.0-IO-Stringy:perl5.40.0-IO-Stringy:2.113:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-IO-Stringy@2.113","","perl5.40.0-IO-Stringy","2.113","https://metacpan.org/dist/IO-Stringy","False","I/O on in-core objects like strings and arrays","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-IPC-System-Simple-1.30","perl5.40.0-IPC-System-Simple","1.30","","i686-linux","/nix/store/cng4a62x49vh6k0j61zxv2s3386p58j5-perl5.40.0-IPC-System-Simple-1.30","['/nix/store/cng4a62x49vh6k0j61zxv2s3386p58j5-perl5.40.0-IPC-System-Simple-1.30']","/nix/store/dfby32v1vy2q6cy4n8s4r0pjkc81bka0-perl5.40.0-IPC-System-Simple-1.30.drv","cpe:2.3:a:perl5.40.0-IPC-System-Simple:perl5.40.0-IPC-System-Simple:1.30:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-IPC-System-Simple@1.30","","perl5.40.0-IPC-System-Simple","1.30","http://thenceforward.net/perl/modules/IPC-System-Simple","False","Run commands simply, with detailed diagnostics","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-IPC-System-Simple-1.30","perl5.40.0-IPC-System-Simple","1.30","","x86_64-linux","/nix/store/7ahldd7g5qbywps3b5g3qn39cii4j6kh-perl5.40.0-IPC-System-Simple-1.30","['/nix/store/7ahldd7g5qbywps3b5g3qn39cii4j6kh-perl5.40.0-IPC-System-Simple-1.30']","/nix/store/kqjjcx09s9sbnv9l2gskar40c7pygf77-perl5.40.0-IPC-System-Simple-1.30.drv","cpe:2.3:a:perl5.40.0-IPC-System-Simple:perl5.40.0-IPC-System-Simple:1.30:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-IPC-System-Simple@1.30","","perl5.40.0-IPC-System-Simple","1.30","http://thenceforward.net/perl/modules/IPC-System-Simple","False","Run commands simply, with detailed diagnostics","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-JSON-4.10","perl5.40.0-JSON","4.10","","x86_64-linux","/nix/store/4kpdjk8mwvvd1v8g6mg7fq661z5p9ljj-perl5.40.0-JSON-4.10","['/nix/store/4kpdjk8mwvvd1v8g6mg7fq661z5p9ljj-perl5.40.0-JSON-4.10']","/nix/store/grwzm63f2mlgyy34zac9vn824i33qivs-perl5.40.0-JSON-4.10.drv","cpe:2.3:a:perl5.40.0-JSON:perl5.40.0-JSON:4.10:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-JSON@4.10","","perl5.40.0-JSON","4.10","https://metacpan.org/dist/JSON","False","JSON (JavaScript Object Notation) encoder/decoder","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-LWP-MediaTypes-6.04","perl5.40.0-LWP-MediaTypes","6.04","","x86_64-linux","/nix/store/58vf31gn5rmxclgq1zc0qvfcl11nlkx6-perl5.40.0-LWP-MediaTypes-6.04","['/nix/store/58vf31gn5rmxclgq1zc0qvfcl11nlkx6-perl5.40.0-LWP-MediaTypes-6.04']","/nix/store/bax8w1d34rmv7cks4203zhws87zl0a19-perl5.40.0-LWP-MediaTypes-6.04.drv","cpe:2.3:a:perl5.40.0-LWP-MediaTypes:perl5.40.0-LWP-MediaTypes:6.04:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-LWP-MediaTypes@6.04","","perl5.40.0-LWP-MediaTypes","6.04","https://github.com/libwww-perl/lwp-mediatypes","False","Guess media type for a file or a URL","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-LWP-MediaTypes-6.04","perl5.40.0-LWP-MediaTypes","6.04","","i686-linux","/nix/store/ahn6gnzsw5yc3d4rwnxzwinky1qhjs27-perl5.40.0-LWP-MediaTypes-6.04","['/nix/store/ahn6gnzsw5yc3d4rwnxzwinky1qhjs27-perl5.40.0-LWP-MediaTypes-6.04']","/nix/store/dy1vvkvbvlmq6amsi6fi3grd6ng70b6f-perl5.40.0-LWP-MediaTypes-6.04.drv","cpe:2.3:a:perl5.40.0-LWP-MediaTypes:perl5.40.0-LWP-MediaTypes:6.04:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-LWP-MediaTypes@6.04","","perl5.40.0-LWP-MediaTypes","6.04","https://github.com/libwww-perl/lwp-mediatypes","False","Guess media type for a file or a URL","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-List-Compare-0.55","perl5.40.0-List-Compare","0.55","","x86_64-linux","/nix/store/srmsiva68m5b2mr4bkbsrayp5n268hj7-perl5.40.0-List-Compare-0.55","['/nix/store/srmsiva68m5b2mr4bkbsrayp5n268hj7-perl5.40.0-List-Compare-0.55']","/nix/store/7c8wmpfmsv1hl5mc122cypi98yi7wwbg-perl5.40.0-List-Compare-0.55.drv","cpe:2.3:a:perl5.40.0-List-Compare:perl5.40.0-List-Compare:0.55:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-List-Compare@0.55","","perl5.40.0-List-Compare","0.55","http://thenceforward.net/perl/modules/List-Compare","False","Compare elements of two or more lists","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-Mozilla-CA-20230821","perl5.40.0-Mozilla-CA","20230821","","x86_64-linux","/nix/store/bhzv36i0mj7k4wvbjzcf19a3mhihvmhv-perl5.40.0-Mozilla-CA-20230821","['/nix/store/bhzv36i0mj7k4wvbjzcf19a3mhihvmhv-perl5.40.0-Mozilla-CA-20230821']","/nix/store/3yyj3spdpzvi8mbbmhs5gdfb3m0gn130-perl5.40.0-Mozilla-CA-20230821.drv","cpe:2.3:a:perl5.40.0-Mozilla-CA:perl5.40.0-Mozilla-CA:20230821:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-Mozilla-CA@20230821","","perl5.40.0-Mozilla-CA","20230821","https://github.com/gisle/mozilla-ca","False","Mozilla's CA cert bundle in PEM format","mpl20","MPL-2.0",""
"perl5.40.0-Net-DBus-1.2.0","perl5.40.0-Net-DBus","1.2.0","/nix/store/r7gbsp94ppfn6qcnrn0f5cp24asw2y1f-6bac8f188fb06e5e5edd27aee672d66b7c28caa4.patch","i686-linux","/nix/store/wqpgb5xnm32ly2g9kcbk376i3pvqwx95-perl5.40.0-Net-DBus-1.2.0","['/nix/store/wqpgb5xnm32ly2g9kcbk376i3pvqwx95-perl5.40.0-Net-DBus-1.2.0']","/nix/store/1i0spjvwvxd6x60gkl3ya5gbihsc6grh-perl5.40.0-Net-DBus-1.2.0.drv","cpe:2.3:a:perl5.40.0-Net-DBus:perl5.40.0-Net-DBus:1.2.0:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-Net-DBus@1.2.0","","perl5.40.0-Net-DBus","1.2.0","https://www.freedesktop.org/wiki/Software/dbus","False","Extension for the DBus bindings","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
"perl5.40.0-Net-DBus-1.2.0","perl5.40.0-Net-DBus","1.2.0","/nix/store/r7gbsp94ppfn6qcnrn0f5cp24asw2y1f-6bac8f188fb06e5e5edd27aee672d66b7c28caa4.patch","x86_64-linux","/nix/store/7ll9d76qzqq1ylwscmgy67dxdl13abl4-perl5.40.0-Net-DBus-1.2.0","['/nix/store/7ll9d76qzqq1ylwscmgy67dxdl13abl4-perl5.40.0-Net-DBus-1.2.0']","/nix/store/fxlaf311skbqw61sjz1cd731mphxnpfv-perl5.40.0-Net-DBus-1.2.0.drv","cpe:2.3:a:perl5.40.0-Net-DBus:perl5.40.0-Net-DBus:1.2.0:*:*:*:*:*:*:*","pkg:nix/perl5.40.0-Net-DBus@1.2.0","","perl5.40.0-Net-DBus","1.2.0","https://www.freedesktop.org/wiki/Software/dbus","False","Extension for the DBus bindings","artistic1;gpl1Plus","Artistic-1.0;GPL-1.0-or-later",""
